timestamp,event_type,car_id,station_id,detail
2024-01-01 03:00:51.131184,car_entry,CAR-00122,ST-16,{}
2024-01-01 03:00:51.171011,buffer_depth,,ST-35,"{""depth"": 0}"
2024-01-01 03:00:51.171011,car_entry,CAR-00102,ST-35,{}
2024-01-01 03:00:51.753704,buffer_depth,,ST-21,"{""depth"": 0}"
2024-01-01 03:00:51.753704,car_entry,CAR-00116,ST-21,{}
2024-01-01 03:00:54.094233,buffer_depth,,ST-34,"{""depth"": 0}"
2024-01-01 03:00:54.094233,car_entry,CAR-00103,ST-34,{}
2024-01-01 03:00:56.051173,buffer_depth,,ST-39,"{""depth"": 1}"
2024-01-01 03:00:56.051173,car_exit,CAR-00099,ST-38,{}
2024-01-01 03:00:56.869869,buffer_depth,,ST-40,"{""depth"": 0}"
2024-01-01 03:00:56.869869,car_entry,CAR-00098,ST-40,{}
2024-01-01 03:00:57.045179,buffer_depth,,ST-33,"{""depth"": 0}"
2024-01-01 03:00:57.045179,car_entry,CAR-00104,ST-33,{}
2024-01-01 03:00:57.960182,buffer_depth,,ST-22,"{""depth"": 0}"
2024-01-01 03:00:57.960182,car_entry,CAR-00115,ST-22,{}
2024-01-01 03:01:00.534072,buffer_depth,,ST-28,"{""depth"": 0}"
2024-01-01 03:01:00.534072,car_entry,CAR-00108,ST-28,{}
2024-01-01 03:01:03.013072,buffer_depth,,ST-18,"{""depth"": 1}"
2024-01-01 03:01:03.013072,car_exit,CAR-00120,ST-17,{}
2024-01-01 03:01:05.574738,buffer_depth,,ST-17,"{""depth"": 0}"
2024-01-01 03:01:05.574738,car_entry,CAR-00121,ST-17,{}
2024-01-01 03:01:08.451173,buffer_depth,,ST-39,"{""depth"": 0}"
2024-01-01 03:01:08.451173,car_entry,CAR-00099,ST-39,{}
2024-01-01 03:01:13.147679,buffer_depth,,ST-23,"{""depth"": 0}"
2024-01-01 03:01:13.147679,car_entry,CAR-00114,ST-23,{}
2024-01-01 03:01:14.222811,buffer_depth,,ST-32,"{""depth"": 1}"
2024-01-01 03:01:14.222811,car_exit,CAR-00105,ST-31,{}
2024-01-01 03:01:14.285152,buffer_depth,,ST-08,"{""depth"": 1}"
2024-01-01 03:01:14.285152,car_exit,CAR-00131,ST-07,{}
2024-01-01 03:01:14.921404,buffer_depth,,ST-27,"{""depth"": 0}"
2024-01-01 03:01:14.921404,car_entry,CAR-00109,ST-27,{}
2024-01-01 03:01:14.943474,buffer_depth,,ST-19,"{""depth"": 1}"
2024-01-01 03:01:14.943474,car_exit,CAR-00119,ST-18,{}
2024-01-01 03:01:15.107507,buffer_depth,,ST-24,"{""depth"": 1}"
2024-01-01 03:01:15.107507,car_exit,CAR-00113,ST-23,{}
2024-01-01 03:01:15.590621,buffer_depth,,ST-03,"{""depth"": 1}"
2024-01-01 03:01:15.590621,car_exit,CAR-00136,ST-02,{}
2024-01-01 03:01:19.013072,buffer_depth,,ST-18,"{""depth"": 0}"
2024-01-01 03:01:19.013072,car_entry,CAR-00120,ST-18,{}
2024-01-01 03:01:22.500743,buffer_depth,,ST-05,"{""depth"": 1}"
2024-01-01 03:01:22.500743,car_exit,CAR-00134,ST-04,{}
2024-01-01 03:01:22.683684,buffer_depth,,ST-37,"{""depth"": 1}"
2024-01-01 03:01:22.683684,car_exit,CAR-00101,ST-36,{}
2024-01-01 03:01:22.704566,buffer_depth,,ST-02,"{""depth"": 1}"
2024-01-01 03:01:22.704566,car_exit,CAR-00137,ST-01,{}
2024-01-01 03:01:23.920420,buffer_depth,,ST-04,"{""depth"": 1}"
2024-01-01 03:01:23.920420,car_exit,CAR-00135,ST-03,{}
2024-01-01 03:01:25.306435,buffer_depth,,ST-09,"{""depth"": 1}"
2024-01-01 03:01:25.306435,car_exit,CAR-00130,ST-08,{}
2024-01-01 03:01:26.807635,buffer_depth,,ST-14,"{""depth"": 1}"
2024-01-01 03:01:26.807635,car_exit,CAR-00125,ST-13,{}
2024-01-01 03:01:26.971450,buffer_depth,,ST-07,"{""depth"": 1}"
2024-01-01 03:01:26.971450,car_exit,CAR-00132,ST-06,{}
2024-01-01 03:01:27.009061,buffer_depth,,ST-38,"{""depth"": 1}"
2024-01-01 03:01:27.009061,car_exit,CAR-00100,ST-37,{}
2024-01-01 03:01:27.542699,buffer_depth,,ST-26,"{""depth"": 1}"
2024-01-01 03:01:27.542699,car_exit,CAR-00111,ST-25,{}
2024-01-01 03:01:28.050198,buffer_depth,,ST-42,"{""depth"": 1}"
2024-01-01 03:01:28.050198,car_exit,CAR-00097,ST-41,{}
2024-01-01 03:01:28.239656,buffer_depth,,ST-20,"{""depth"": 1}"
2024-01-01 03:01:28.239656,car_exit,CAR-00118,ST-19,{}
2024-01-01 03:01:28.676978,car_exit,CAR-00096,ST-42,{}
2024-01-01 03:01:29.341926,buffer_depth,,ST-31,"{""depth"": 1}"
2024-01-01 03:01:29.341926,car_exit,CAR-00106,ST-30,{}
2024-01-01 03:01:29.809933,buffer_depth,,ST-25,"{""depth"": 1}"
2024-01-01 03:01:29.809933,car_exit,CAR-00112,ST-24,{}
2024-01-01 03:01:30.239645,buffer_depth,,ST-13,"{""depth"": 1}"
2024-01-01 03:01:30.239645,car_exit,CAR-00126,ST-12,{}
2024-01-01 03:01:30.590621,buffer_depth,,ST-03,"{""depth"": 0}"
2024-01-01 03:01:30.590621,car_entry,CAR-00136,ST-03,{}
2024-01-01 03:01:31.107507,buffer_depth,,ST-24,"{""depth"": 0}"
2024-01-01 03:01:31.107507,car_entry,CAR-00113,ST-24,{}
2024-01-01 03:01:32.285152,buffer_depth,,ST-08,"{""depth"": 0}"
2024-01-01 03:01:32.285152,car_entry,CAR-00131,ST-08,{}
2024-01-01 03:01:33.443543,buffer_depth,,ST-10,"{""depth"": 1}"
2024-01-01 03:01:33.443543,car_exit,CAR-00129,ST-09,{}
2024-01-01 03:01:33.822811,buffer_depth,,ST-32,"{""depth"": 0}"
2024-01-01 03:01:33.822811,car_entry,CAR-00105,ST-32,{}
2024-01-01 03:01:33.838388,buffer_depth,,ST-11,"{""depth"": 1}"
2024-01-01 03:01:33.838388,car_exit,CAR-00128,ST-10,{}
2024-01-01 03:01:34.295607,buffer_depth,,ST-06,"{""depth"": 1}"
2024-01-01 03:01:34.295607,car_exit,CAR-00133,ST-05,{}
2024-01-01 03:01:34.445206,buffer_depth,,ST-12,"{""depth"": 1}"
2024-01-01 03:01:34.445206,car_exit,CAR-00127,ST-11,{}
2024-01-01 03:01:34.704566,buffer_depth,,ST-02,"{""depth"": 0}"
2024-01-01 03:01:34.704566,car_entry,CAR-00137,ST-02,{}
2024-01-01 03:01:34.943474,buffer_depth,,ST-19,"{""depth"": 0}"
2024-01-01 03:01:34.943474,car_entry,CAR-00119,ST-19,{}
2024-01-01 03:01:37.009061,buffer_depth,,ST-38,"{""depth"": 0}"
2024-01-01 03:01:37.009061,car_entry,CAR-00100,ST-38,{}
2024-01-01 03:01:38.807635,buffer_depth,,ST-14,"{""depth"": 0}"
2024-01-01 03:01:38.807635,car_entry,CAR-00125,ST-14,{}
2024-01-01 03:01:41.920420,buffer_depth,,ST-04,"{""depth"": 0}"
2024-01-01 03:01:41.920420,car_entry,CAR-00135,ST-04,{}
2024-01-01 03:01:41.971450,buffer_depth,,ST-07,"{""depth"": 0}"
2024-01-01 03:01:41.971450,car_entry,CAR-00132,ST-07,{}
2024-01-01 03:01:42.000000,car_entry,CAR-00138,ST-01,{}
2024-01-01 03:01:42.283684,buffer_depth,,ST-37,"{""depth"": 0}"
2024-01-01 03:01:42.283684,car_entry,CAR-00101,ST-37,{}
2024-01-01 03:01:42.419928,buffer_depth,,ST-30,"{""depth"": 1}"
2024-01-01 03:01:42.419928,car_exit,CAR-00107,ST-29,{}
2024-01-01 03:01:43.500743,buffer_depth,,ST-05,"{""depth"": 0}"
2024-01-01 03:01:43.500743,car_entry,CAR-00134,ST-05,{}
2024-01-01 03:01:44.897224,buffer_depth,,ST-35,"{""depth"": 1}"
2024-01-01 03:01:44.897224,car_exit,CAR-00103,ST-34,{}
2024-01-01 03:01:45.443543,buffer_depth,,ST-10,"{""depth"": 0}"
2024-01-01 03:01:45.443543,car_entry,CAR-00129,ST-10,{}
2024-01-01 03:01:46.007965,buffer_depth,,ST-36,"{""depth"": 1}"
2024-01-01 03:01:46.007965,car_exit,CAR-00102,ST-35,{}
2024-01-01 03:01:46.295607,buffer_depth,,ST-06,"{""depth"": 0}"
2024-01-01 03:01:46.295607,car_entry,CAR-00133,ST-06,{}
2024-01-01 03:01:46.306435,buffer_depth,,ST-09,"{""depth"": 0}"
2024-01-01 03:01:46.306435,car_entry,CAR-00130,ST-09,{}
2024-01-01 03:01:46.541926,buffer_depth,,ST-31,"{""depth"": 0}"
2024-01-01 03:01:46.541926,car_entry,CAR-00106,ST-31,{}
2024-01-01 03:01:46.717332,buffer_depth,,ST-34,"{""depth"": 1}"
2024-01-01 03:01:46.717332,car_exit,CAR-00104,ST-33,{}
2024-01-01 03:01:47.650198,buffer_depth,,ST-42,"{""depth"": 0}"
2024-01-01 03:01:47.650198,car_entry,CAR-00097,ST-42,{}
2024-01-01 03:01:48.259489,buffer_depth,,ST-41,"{""depth"": 1}"
2024-01-01 03:01:48.259489,car_exit,CAR-00098,ST-40,{}
2024-01-01 03:01:48.336118,buffer_depth,,ST-15,"{""depth"": 1}"
2024-01-01 03:01:48.336118,car_exit,CAR-00124,ST-14,{}
2024-01-01 03:01:48.838388,buffer_depth,,ST-11,"{""depth"": 0}"
2024-01-01 03:01:48.838388,car_entry,CAR-00128,ST-11,{}
2024-01-01 03:01:49.809933,buffer_depth,,ST-25,"{""depth"": 0}"
2024-01-01 03:01:49.809933,car_entry,CAR-00112,ST-25,{}
2024-01-01 03:01:50.533364,buffer_depth,,ST-16,"{""depth"": 1}"
2024-01-01 03:01:50.533364,car_exit,CAR-00123,ST-15,{}
2024-01-01 03:01:51.234374,buffer_depth,,ST-29,"{""depth"": 1}"
2024-01-01 03:01:51.234374,car_exit,CAR-00108,ST-28,{}
2024-01-01 03:01:51.239645,buffer_depth,,ST-13,"{""depth"": 0}"
2024-01-01 03:01:51.239645,car_entry,CAR-00126,ST-13,{}
2024-01-01 03:01:51.542699,buffer_depth,,ST-26,"{""depth"": 0}"
2024-01-01 03:01:51.542699,car_entry,CAR-00111,ST-26,{}
2024-01-01 03:01:52.239656,buffer_depth,,ST-20,"{""depth"": 0}"
2024-01-01 03:01:52.239656,car_entry,CAR-00118,ST-20,{}
2024-01-01 03:01:52.445206,buffer_depth,,ST-12,"{""depth"": 0}"
2024-01-01 03:01:52.445206,car_entry,CAR-00127,ST-12,{}
2024-01-01 03:01:53.017714,buffer_depth,,ST-17,"{""depth"": 1}"
2024-01-01 03:01:53.017714,car_exit,CAR-00122,ST-16,{}
2024-01-01 03:01:56.487246,buffer_depth,,ST-40,"{""depth"": 1}"
2024-01-01 03:01:56.487246,car_exit,CAR-00099,ST-39,{}
2024-01-01 03:01:56.943898,buffer_depth,,ST-27,"{""depth"": 1}"
2024-01-01 03:01:56.943898,car_exit,CAR-00110,ST-26,{}
2024-01-01 03:01:56.987924,buffer_depth,,ST-21,"{""depth"": 1}"
2024-01-01 03:01:56.987924,car_exit,CAR-00117,ST-20,{}
2024-01-01 03:01:57.219928,buffer_depth,,ST-30,"{""depth"": 0}"
2024-01-01 03:01:57.219928,car_entry,CAR-00107,ST-30,{}
2024-01-01 03:01:59.117332,buffer_depth,,ST-34,"{""depth"": 0}"
2024-01-01 03:01:59.117332,car_entry,CAR-00104,ST-34,{}
2024-01-01 03:01:59.355866,buffer_depth,,ST-22,"{""depth"": 1}"
2024-01-01 03:01:59.355866,car_exit,CAR-00116,ST-21,{}
2024-01-01 03:01:59.697224,buffer_depth,,ST-35,"{""depth"": 0}"
2024-01-01 03:01:59.697224,car_entry,CAR-00103,ST-35,{}
2024-01-01 03:02:02.761506,buffer_depth,,ST-28,"{""depth"": 1}"
2024-01-01 03:02:02.761506,car_exit,CAR-00109,ST-27,{}
2024-01-01 03:02:03.207965,buffer_depth,,ST-36,"{""depth"": 0}"
2024-01-01 03:02:03.207965,car_entry,CAR-00102,ST-36,{}
2024-01-01 03:02:03.336118,buffer_depth,,ST-15,"{""depth"": 0}"
2024-01-01 03:02:03.336118,car_entry,CAR-00124,ST-15,{}
2024-01-01 03:02:03.634374,buffer_depth,,ST-29,"{""depth"": 0}"
2024-01-01 03:02:03.634374,car_entry,CAR-00108,ST-29,{}
2024-01-01 03:02:05.459489,buffer_depth,,ST-41,"{""depth"": 0}"
2024-01-01 03:02:05.459489,car_entry,CAR-00098,ST-41,{}
2024-01-01 03:02:08.533364,buffer_depth,,ST-16,"{""depth"": 0}"
2024-01-01 03:02:08.533364,car_entry,CAR-00123,ST-16,{}
2024-01-01 03:02:10.113728,buffer_depth,,ST-23,"{""depth"": 1}"
2024-01-01 03:02:10.113728,car_exit,CAR-00115,ST-22,{}
2024-01-01 03:02:11.287246,buffer_depth,,ST-40,"{""depth"": 0}"
2024-01-01 03:02:11.287246,car_entry,CAR-00099,ST-40,{}
2024-01-01 03:02:12.761506,buffer_depth,,ST-28,"{""depth"": 0}"
2024-01-01 03:02:12.761506,car_entry,CAR-00109,ST-28,{}
2024-01-01 03:02:12.987924,buffer_depth,,ST-21,"{""depth"": 0}"
2024-01-01 03:02:12.987924,car_entry,CAR-00117,ST-21,{}
2024-01-01 03:02:15.278514,buffer_depth,,ST-18,"{""depth"": 1}"
2024-01-01 03:02:15.278514,car_exit,CAR-00121,ST-17,{}
2024-01-01 03:02:19.355866,buffer_depth,,ST-22,"{""depth"": 0}"
2024-01-01 03:02:19.355866,car_entry,CAR-00116,ST-22,{}
2024-01-01 03:02:21.821230,buffer_depth,,ST-33,"{""depth"": 1}"
2024-01-01 03:02:21.821230,car_exit,CAR-00105,ST-32,{}
2024-01-01 03:02:24.642462,buffer_depth,,ST-39,"{""depth"": 1}"
2024-01-01 03:02:24.642462,car_exit,CAR-00100,ST-38,{}
2024-01-01 03:02:28.502902,buffer_depth,,ST-38,"{""depth"": 1}"
2024-01-01 03:02:28.502902,car_exit,CAR-00101,ST-37,{}
2024-01-01 03:02:28.824909,buffer_depth,,ST-24,"{""depth"": 1}"
2024-01-01 03:02:28.824909,car_exit,CAR-00114,ST-23,{}
2024-01-01 03:02:31.129439,buffer_depth,,ST-19,"{""depth"": 1}"
2024-01-01 03:02:31.129439,car_exit,CAR-00120,ST-18,{}
2024-01-01 03:02:31.278514,buffer_depth,,ST-18,"{""depth"": 0}"
2024-01-01 03:02:31.278514,car_entry,CAR-00121,ST-18,{}
2024-01-01 03:02:31.344762,buffer_depth,,ST-32,"{""depth"": 1}"
2024-01-01 03:02:31.344762,car_exit,CAR-00106,ST-31,{}
2024-01-01 03:02:31.821230,buffer_depth,,ST-33,"{""depth"": 0}"
2024-01-01 03:02:31.821230,car_entry,CAR-00105,ST-33,{}
2024-01-01 03:02:34.113728,buffer_depth,,ST-23,"{""depth"": 0}"
2024-01-01 03:02:34.113728,car_entry,CAR-00115,ST-23,{}
2024-01-01 03:02:34.788377,buffer_depth,,ST-04,"{""depth"": 1}"
2024-01-01 03:02:34.788377,car_exit,CAR-00136,ST-03,{}
2024-01-01 03:02:35.841113,buffer_depth,,ST-09,"{""depth"": 1}"
2024-01-01 03:02:35.841113,car_exit,CAR-00131,ST-08,{}
2024-01-01 03:02:36.622357,buffer_depth,,ST-03,"{""depth"": 1}"
2024-01-01 03:02:36.622357,car_exit,CAR-00137,ST-02,{}
2024-01-01 03:02:37.042462,buffer_depth,,ST-39,"{""depth"": 0}"
2024-01-01 03:02:37.042462,car_entry,CAR-00100,ST-39,{}
2024-01-01 03:02:38.139771,buffer_depth,,ST-17,"{""depth"": 0}"
2024-01-01 03:02:38.139771,car_entry,CAR-00122,ST-17,{}
2024-01-01 03:02:38.502902,buffer_depth,,ST-38,"{""depth"": 0}"
2024-01-01 03:02:38.502902,car_entry,CAR-00101,ST-38,{}
2024-01-01 03:02:42.708978,buffer_depth,,ST-02,"{""depth"": 1}"
2024-01-01 03:02:42.708978,car_exit,CAR-00138,ST-01,{}
2024-01-01 03:02:43.762698,buffer_depth,,ST-27,"{""depth"": 0}"
2024-01-01 03:02:43.762698,car_entry,CAR-00110,ST-27,{}
2024-01-01 03:02:43.764466,car_exit,CAR-00097,ST-42,{}
2024-01-01 03:02:44.079875,buffer_depth,,ST-08,"{""depth"": 1}"
2024-01-01 03:02:44.079875,car_exit,CAR-00132,ST-07,{}
2024-01-01 03:02:44.824909,buffer_depth,,ST-24,"{""depth"": 0}"
2024-01-01 03:02:44.824909,car_entry,CAR-00114,ST-24,{}
2024-01-01 03:02:45.972433,buffer_depth,,ST-15,"{""depth"": 1}"
2024-01-01 03:02:45.972433,car_exit,CAR-00125,ST-14,{}
2024-01-01 03:02:46.460322,buffer_depth,,ST-07,"{""depth"": 1}"
2024-01-01 03:02:46.460322,car_exit,CAR-00133,ST-06,{}
2024-01-01 03:02:47.975613,buffer_depth,,ST-12,"{""depth"": 1}"
2024-01-01 03:02:47.975613,car_exit,CAR-00128,ST-11,{}
2024-01-01 03:02:49.233821,buffer_depth,,ST-05,"{""depth"": 1}"
2024-01-01 03:02:49.233821,car_exit,CAR-00135,ST-04,{}
2024-01-01 03:02:49.301989,buffer_depth,,ST-06,"{""depth"": 1}"
2024-01-01 03:02:49.301989,car_exit,CAR-00134,ST-05,{}
2024-01-01 03:02:50.010815,buffer_depth,,ST-25,"{""depth"": 1}"
2024-01-01 03:02:50.010815,car_exit,CAR-00113,ST-24,{}
2024-01-01 03:02:50.490361,buffer_depth,,ST-35,"{""depth"": 1}"
2024-01-01 03:02:50.490361,car_exit,CAR-00104,ST-34,{}
2024-01-01 03:02:50.524544,buffer_depth,,ST-20,"{""depth"": 1}"
2024-01-01 03:02:50.524544,car_exit,CAR-00119,ST-19,{}
2024-01-01 03:02:50.944762,buffer_depth,,ST-32,"{""depth"": 0}"
2024-01-01 03:02:50.944762,car_entry,CAR-00106,ST-32,{}
2024-01-01 03:02:51.129439,buffer_depth,,ST-19,"{""depth"": 0}"
2024-01-01 03:02:51.129439,car_entry,CAR-00120,ST-19,{}
2024-01-01 03:02:51.369660,buffer_depth,,ST-31,"{""depth"": 1}"
2024-01-01 03:02:51.369660,car_exit,CAR-00107,ST-30,{}
2024-01-01 03:02:51.622357,buffer_depth,,ST-03,"{""depth"": 0}"
2024-01-01 03:02:51.622357,car_entry,CAR-00137,ST-03,{}
2024-01-01 03:02:51.692149,buffer_depth,,ST-11,"{""depth"": 1}"
2024-01-01 03:02:51.692149,car_exit,CAR-00129,ST-10,{}
2024-01-01 03:02:52.788377,buffer_depth,,ST-04,"{""depth"": 0}"
2024-01-01 03:02:52.788377,car_entry,CAR-00136,ST-04,{}
2024-01-01 03:02:53.064152,buffer_depth,,ST-10,"{""depth"": 1}"
2024-01-01 03:02:53.064152,car_exit,CAR-00130,ST-09,{}
2024-01-01 03:02:53.545540,buffer_depth,,ST-13,"{""depth"": 1}"
2024-01-01 03:02:53.545540,car_exit,CAR-00127,ST-12,{}
2024-01-01 03:02:54.708978,buffer_depth,,ST-02,"{""depth"": 0}"
2024-01-01 03:02:54.708978,car_entry,CAR-00138,ST-02,{}
2024-01-01 03:02:54.749524,buffer_depth,,ST-14,"{""depth"": 1}"
2024-01-01 03:02:54.749524,car_exit,CAR-00126,ST-13,{}
2024-01-01 03:02:55.411340,buffer_depth,,ST-36,"{""depth"": 1}"
2024-01-01 03:02:55.411340,car_exit,CAR-00103,ST-35,{}
2024-01-01 03:02:56.401981,buffer_depth,,ST-30,"{""depth"": 1}"
2024-01-01 03:02:56.401981,car_exit,CAR-00108,ST-29,{}
2024-01-01 03:02:56.841113,buffer_depth,,ST-09,"{""depth"": 0}"
2024-01-01 03:02:56.841113,car_entry,CAR-00131,ST-09,{}
2024-01-01 03:02:57.341437,buffer_depth,,ST-37,"{""depth"": 1}"
2024-01-01 03:02:57.341437,car_exit,CAR-00102,ST-36,{}
2024-01-01 03:02:57.989693,buffer_depth,,ST-42,"{""depth"": 1}"
2024-01-01 03:02:57.989693,car_exit,CAR-00098,ST-41,{}
2024-01-01 03:03:00.197770,buffer_depth,,ST-26,"{""depth"": 1}"
2024-01-01 03:03:00.197770,car_exit,CAR-00112,ST-25,{}
2024-01-01 03:03:00.972433,buffer_depth,,ST-15,"{""depth"": 0}"
2024-01-01 03:03:00.972433,car_entry,CAR-00125,ST-15,{}
2024-01-01 03:03:01.000000,car_entry,CAR-00139,ST-01,{}
2024-01-01 03:03:01.301989,buffer_depth,,ST-06,"{""depth"": 0}"
2024-01-01 03:03:01.301989,car_entry,CAR-00134,ST-06,{}
2024-01-01 03:03:01.460322,buffer_depth,,ST-07,"{""depth"": 0}"
2024-01-01 03:03:01.460322,car_entry,CAR-00133,ST-07,{}
2024-01-01 03:03:01.862989,buffer_depth,,ST-41,"{""depth"": 1}"
2024-01-01 03:03:01.862989,car_exit,CAR-00099,ST-40,{}
2024-01-01 03:03:02.079875,buffer_depth,,ST-08,"{""depth"": 0}"
2024-01-01 03:03:02.079875,car_entry,CAR-00132,ST-08,{}
2024-01-01 03:03:03.427394,buffer_depth,,ST-27,"{""depth"": 1}"
2024-01-01 03:03:03.427394,car_exit,CAR-00111,ST-26,{}
2024-01-01 03:03:04.442210,buffer_depth,,ST-29,"{""depth"": 1}"
2024-01-01 03:03:04.442210,car_exit,CAR-00109,ST-28,{}
2024-01-01 03:03:05.064152,buffer_depth,,ST-10,"{""depth"": 0}"
2024-01-01 03:03:05.064152,car_entry,CAR-00130,ST-10,{}
2024-01-01 03:03:05.290361,buffer_depth,,ST-35,"{""depth"": 0}"
2024-01-01 03:03:05.290361,car_entry,CAR-00104,ST-35,{}
2024-01-01 03:03:05.975613,buffer_depth,,ST-12,"{""depth"": 0}"
2024-01-01 03:03:05.975613,car_entry,CAR-00128,ST-12,{}
2024-01-01 03:03:06.692149,buffer_depth,,ST-11,"{""depth"": 0}"
2024-01-01 03:03:06.692149,car_entry,CAR-00129,ST-11,{}
2024-01-01 03:03:06.749524,buffer_depth,,ST-14,"{""depth"": 0}"
2024-01-01 03:03:06.749524,car_entry,CAR-00126,ST-14,{}
2024-01-01 03:03:08.569660,buffer_depth,,ST-31,"{""depth"": 0}"
2024-01-01 03:03:08.569660,car_entry,CAR-00107,ST-31,{}
2024-01-01 03:03:09.772306,buffer_depth,,ST-17,"{""depth"": 1}"
2024-01-01 03:03:09.772306,car_exit,CAR-00123,ST-16,{}
2024-01-01 03:03:10.010815,buffer_depth,,ST-25,"{""depth"": 0}"
2024-01-01 03:03:10.010815,car_entry,CAR-00113,ST-25,{}
2024-01-01 03:03:10.233821,buffer_depth,,ST-05,"{""depth"": 0}"
2024-01-01 03:03:10.233821,car_entry,CAR-00135,ST-05,{}
2024-01-01 03:03:11.201981,buffer_depth,,ST-30,"{""depth"": 0}"
2024-01-01 03:03:11.201981,car_entry,CAR-00108,ST-30,{}
2024-01-01 03:03:12.375701,buffer_depth,,ST-21,"{""depth"": 1}"
2024-01-01 03:03:12.375701,car_exit,CAR-00118,ST-20,{}
2024-01-01 03:03:12.379953,buffer_depth,,ST-16,"{""depth"": 1}"
2024-01-01 03:03:12.379953,car_exit,CAR-00124,ST-15,{}
2024-01-01 03:03:12.611340,buffer_depth,,ST-36,"{""depth"": 0}"
2024-01-01 03:03:12.611340,car_entry,CAR-00103,ST-36,{}
2024-01-01 03:03:14.524544,buffer_depth,,ST-20,"{""depth"": 0}"
2024-01-01 03:03:14.524544,car_entry,CAR-00119,ST-20,{}
2024-01-01 03:03:14.545540,buffer_depth,,ST-13,"{""depth"": 0}"
2024-01-01 03:03:14.545540,car_entry,CAR-00127,ST-13,{}
2024-01-01 03:03:16.842210,buffer_depth,,ST-29,"{""depth"": 0}"
2024-01-01 03:03:16.842210,car_entry,CAR-00109,ST-29,{}
2024-01-01 03:03:16.941437,buffer_depth,,ST-37,"{""depth"": 0}"
2024-01-01 03:03:16.941437,car_entry,CAR-00102,ST-37,{}
2024-01-01 03:03:17.589693,buffer_depth,,ST-42,"{""depth"": 0}"
2024-01-01 03:03:17.589693,car_entry,CAR-00098,ST-42,{}
2024-01-01 03:03:19.062989,buffer_depth,,ST-41,"{""depth"": 0}"
2024-01-01 03:03:19.062989,car_entry,CAR-00099,ST-41,{}
2024-01-01 03:03:20.207416,buffer_depth,,ST-34,"{""depth"": 1}"
2024-01-01 03:03:20.207416,car_exit,CAR-00105,ST-33,{}
2024-01-01 03:03:22.349499,buffer_depth,,ST-22,"{""depth"": 1}"
2024-01-01 03:03:22.349499,car_exit,CAR-00117,ST-21,{}
2024-01-01 03:03:24.197770,buffer_depth,,ST-26,"{""depth"": 0}"
2024-01-01 03:03:24.197770,car_entry,CAR-00112,ST-26,{}
2024-01-01 03:03:24.717116,buffer_depth,,ST-40,"{""depth"": 1}"
2024-01-01 03:03:24.717116,car_exit,CAR-00100,ST-39,{}
2024-01-01 03:03:25.989529,buffer_depth,,ST-39,"{""depth"": 1}"
2024-01-01 03:03:25.989529,car_exit,CAR-00101,ST-38,{}
2024-01-01 03:03:28.375701,buffer_depth,,ST-21,"{""depth"": 0}"
2024-01-01 03:03:28.375701,car_entry,CAR-00118,ST-21,{}
2024-01-01 03:03:30.379953,buffer_depth,,ST-16,"{""depth"": 0}"
2024-01-01 03:03:30.379953,car_entry,CAR-00124,ST-16,{}
2024-01-01 03:03:32.481468,buffer_depth,,ST-23,"{""depth"": 1}"
2024-01-01 03:03:32.481468,car_exit,CAR-00116,ST-22,{}
2024-01-01 03:03:32.569657,buffer_depth,,ST-28,"{""depth"": 1}"
2024-01-01 03:03:32.569657,car_exit,CAR-00110,ST-27,{}
2024-01-01 03:03:32.607416,buffer_depth,,ST-34,"{""depth"": 0}"
2024-01-01 03:03:32.607416,car_entry,CAR-00105,ST-34,{}
2024-01-01 03:03:38.323472,buffer_depth,,ST-33,"{""depth"": 1}"
2024-01-01 03:03:38.323472,car_exit,CAR-00106,ST-32,{}
2024-01-01 03:03:38.389529,buffer_depth,,ST-39,"{""depth"": 0}"
2024-01-01 03:03:38.389529,car_entry,CAR-00101,ST-39,{}
2024-01-01 03:03:39.517116,buffer_depth,,ST-40,"{""depth"": 0}"
2024-01-01 03:03:39.517116,car_entry,CAR-00100,ST-40,{}
2024-01-01 03:03:42.349499,buffer_depth,,ST-22,"{""depth"": 0}"
2024-01-01 03:03:42.349499,car_entry,CAR-00117,ST-22,{}
2024-01-01 03:03:42.569657,buffer_depth,,ST-28,"{""depth"": 0}"
2024-01-01 03:03:42.569657,car_entry,CAR-00110,ST-28,{}
2024-01-01 03:03:43.563757,buffer_depth,,ST-19,"{""depth"": 1}"
2024-01-01 03:03:43.563757,car_exit,CAR-00121,ST-18,{}
2024-01-01 03:03:45.999482,buffer_depth,,ST-18,"{""depth"": 1}"
2024-01-01 03:03:45.999482,car_exit,CAR-00122,ST-17,{}
2024-01-01 03:03:48.323472,buffer_depth,,ST-33,"{""depth"": 0}"
2024-01-01 03:03:48.323472,car_entry,CAR-00106,ST-33,{}
2024-01-01 03:03:49.074538,buffer_depth,,ST-24,"{""depth"": 1}"
2024-01-01 03:03:49.074538,car_exit,CAR-00115,ST-23,{}
2024-01-01 03:03:50.246194,buffer_depth,,ST-27,"{""depth"": 0}"
2024-01-01 03:03:50.246194,car_entry,CAR-00111,ST-27,{}
2024-01-01 03:03:52.834911,buffer_depth,,ST-32,"{""depth"": 1}"
2024-01-01 03:03:52.834911,car_exit,CAR-00107,ST-31,{}
2024-01-01 03:03:54.894363,buffer_depth,,ST-17,"{""depth"": 0}"
2024-01-01 03:03:54.894363,car_entry,CAR-00123,ST-17,{}
