timestamp,car_id,station_id,result,defect_type
2024-01-01 03:45:24.413358,CAR-00130,ST-42,pass,
2024-01-01 03:45:31.490083,CAR-00156,ST-16,pass,
2024-01-01 03:45:36.751495,CAR-00144,ST-26,pass,
2024-01-01 03:46:28.093806,CAR-00131,ST-42,pass,
2024-01-01 03:46:38.812759,CAR-00157,ST-16,pass,
2024-01-01 03:46:47.855671,CAR-00145,ST-26,pass,
2024-01-01 03:47:52.937681,CAR-00146,ST-26,pass,
2024-01-01 03:48:06.687811,CAR-00132,ST-42,pass,
2024-01-01 03:48:10.624080,CAR-00158,ST-16,pass,
2024-01-01 03:49:19.222264,CAR-00159,ST-16,pass,
2024-01-01 03:49:20.695190,CAR-00147,ST-26,pass,
2024-01-01 03:49:29.523828,CAR-00133,ST-42,pass,
2024-01-01 03:50:34.426411,CAR-00134,ST-42,pass,
2024-01-01 03:50:36.453269,CAR-00148,ST-26,pass,
2024-01-01 03:50:51.811658,CAR-00160,ST-16,pass,
2024-01-01 03:51:54.664318,CAR-00161,ST-16,pass,
2024-01-01 03:52:04.289594,CAR-00135,ST-42,pass,
2024-01-01 03:52:09.619156,CAR-00149,ST-26,pass,
2024-01-01 03:53:06.453217,CAR-00136,ST-42,pass,
2024-01-01 03:53:21.880190,CAR-00150,ST-26,fail,environmental_excursion
2024-01-01 03:53:22.817266,CAR-00162,ST-16,pass,
2024-01-01 03:54:42.518120,CAR-00163,ST-16,pass,
2024-01-01 03:54:42.817114,CAR-00151,ST-26,fail,environmental_excursion
2024-01-01 03:54:43.246745,CAR-00137,ST-42,pass,
2024-01-01 03:55:46.676453,CAR-00138,ST-42,pass,
2024-01-01 03:55:50.931978,CAR-00152,ST-26,fail,environmental_excursion
2024-01-01 03:55:58.919335,CAR-00164,ST-16,pass,
2024-01-01 03:57:15.268614,CAR-00139,ST-42,pass,
2024-01-01 03:57:18.645018,CAR-00165,ST-16,pass,
2024-01-01 03:57:23.252535,CAR-00153,ST-26,fail,environmental_excursion
2024-01-01 03:58:30.083132,CAR-00154,ST-26,fail,environmental_excursion
2024-01-01 03:58:31.899089,CAR-00140,ST-42,pass,
2024-01-01 03:58:32.570171,CAR-00166,ST-16,pass,
2024-01-01 03:59:47.514818,CAR-00155,ST-26,fail,environmental_excursion
2024-01-01 03:59:56.617925,CAR-00141,ST-42,pass,
2024-01-01 03:59:57.416709,CAR-00167,ST-16,pass,
2024-01-01 04:01:08.155929,CAR-00142,ST-42,pass,
2024-01-01 04:01:16.061302,CAR-00156,ST-26,fail,environmental_excursion
2024-01-01 04:01:24.080214,CAR-00168,ST-16,pass,
2024-01-01 04:02:31.127883,CAR-00143,ST-42,pass,
2024-01-01 04:02:31.546974,CAR-00169,ST-16,pass,
2024-01-01 04:02:44.274315,CAR-00157,ST-26,fail,environmental_excursion
2024-01-01 04:03:49.122990,CAR-00170,ST-16,pass,
2024-01-01 04:03:51.468154,CAR-00144,ST-42,pass,
2024-01-01 04:03:58.117065,CAR-00158,ST-26,fail,environmental_excursion
2024-01-01 04:05:05.785622,CAR-00145,ST-42,pass,
2024-01-01 04:05:06.177916,CAR-00159,ST-26,fail,environmental_excursion
2024-01-01 04:05:14.621564,CAR-00171,ST-16,pass,
2024-01-01 04:06:12.503045,CAR-00146,ST-42,pass,
2024-01-01 04:06:20.369242,CAR-00172,ST-16,pass,
2024-01-01 04:06:47.880388,CAR-00160,ST-26,fail,environmental_excursion
2024-01-01 04:07:36.703446,CAR-00147,ST-42,pass,
2024-01-01 04:07:42.546238,CAR-00161,ST-26,fail,environmental_excursion
2024-01-01 04:07:53.240952,CAR-00173,ST-16,pass,
2024-01-01 04:08:45.738557,CAR-00148,ST-42,pass,
2024-01-01 04:09:09.995667,CAR-00174,ST-16,pass,
2024-01-01 04:09:14.336477,CAR-00162,ST-26,fail,environmental_excursion
2024-01-01 04:10:23.529854,CAR-00149,ST-42,pass,
2024-01-01 04:10:35.070705,CAR-00175,ST-16,pass,
2024-01-01 04:10:35.415570,CAR-00163,ST-26,fail,environmental_excursion
2024-01-01 04:11:36.972445,CAR-00150,ST-42,pass,
2024-01-01 04:11:46.631317,CAR-00176,ST-16,pass,
2024-01-01 04:11:49.104446,CAR-00164,ST-26,fail,environmental_excursion
2024-01-01 04:12:56.612939,CAR-00151,ST-42,pass,
2024-01-01 04:13:05.724972,CAR-00177,ST-16,pass,
2024-01-01 04:13:09.928345,CAR-00165,ST-26,fail,environmental_excursion
2024-01-01 04:14:05.634517,CAR-00152,ST-42,pass,
2024-01-01 04:14:24.212433,CAR-00166,ST-26,fail,environmental_excursion
2024-01-01 04:14:27.579353,CAR-00178,ST-16,pass,
2024-01-01 04:15:34.643993,CAR-00179,ST-16,pass,
2024-01-01 04:15:36.970691,CAR-00153,ST-42,pass,
2024-01-01 04:15:51.897872,CAR-00167,ST-26,fail,environmental_excursion
2024-01-01 04:16:38.712760,CAR-00154,ST-42,pass,
2024-01-01 04:16:57.292425,CAR-00180,ST-16,pass,
2024-01-01 04:17:12.172662,CAR-00168,ST-26,fail,environmental_excursion
2024-01-01 04:17:57.662634,CAR-00155,ST-42,pass,
2024-01-01 04:18:11.566863,CAR-00181,ST-16,pass,
2024-01-01 04:18:22.931912,CAR-00169,ST-26,fail,environmental_excursion
2024-01-01 04:19:25.428353,CAR-00156,ST-42,pass,
2024-01-01 04:19:35.667550,CAR-00170,ST-26,fail,environmental_excursion
2024-01-01 04:19:42.459013,CAR-00182,ST-16,pass,
2024-01-01 04:20:50.688432,CAR-00183,ST-16,pass,
2024-01-01 04:20:51.090313,CAR-00157,ST-42,pass,
2024-01-01 04:21:07.808735,CAR-00171,ST-26,pass,
2024-01-01 04:22:10.922709,CAR-00158,ST-42,pass,
2024-01-01 04:22:12.056241,CAR-00172,ST-26,pass,
2024-01-01 04:22:19.462856,CAR-00184,ST-16,pass,
2024-01-01 04:23:30.064461,CAR-00159,ST-42,pass,
2024-01-01 04:23:39.640494,CAR-00185,ST-16,pass,
2024-01-01 04:23:42.154034,CAR-00173,ST-26,pass,
2024-01-01 04:24:51.012722,CAR-00186,ST-16,pass,
2024-01-01 04:25:04.255589,CAR-00174,ST-26,pass,
2024-01-01 04:25:08.433829,CAR-00160,ST-42,pass,
2024-01-01 04:25:58.904236,CAR-00161,ST-42,pass,
2024-01-01 04:26:22.938870,CAR-00187,ST-16,pass,
2024-01-01 04:26:29.688421,CAR-00175,ST-26,pass,
2024-01-01 04:27:24.255280,CAR-00162,ST-42,pass,
2024-01-01 04:27:35.765433,CAR-00188,ST-16,pass,
2024-01-01 04:27:38.572038,CAR-00176,ST-26,pass,
2024-01-01 04:28:53.357540,CAR-00177,ST-26,pass,
2024-01-01 04:28:54.899607,CAR-00163,ST-42,pass,
2024-01-01 04:28:57.914837,CAR-00189,ST-16,pass,
2024-01-01 04:30:13.948683,CAR-00164,ST-42,pass,
2024-01-01 04:30:15.163429,CAR-00190,ST-16,pass,
2024-01-01 04:30:27.103359,CAR-00178,ST-26,pass,
2024-01-01 04:31:22.063853,CAR-00165,ST-42,pass,
2024-01-01 04:31:24.683578,CAR-00179,ST-26,pass,
2024-01-01 04:31:29.659135,CAR-00191,ST-16,pass,
2024-01-01 04:32:37.595326,CAR-00166,ST-42,pass,
2024-01-01 04:32:43.826791,CAR-00192,ST-16,pass,
2024-01-01 04:32:47.842706,CAR-00180,ST-26,pass,
2024-01-01 04:33:56.355843,CAR-00181,ST-26,pass,
2024-01-01 04:34:02.689642,CAR-00167,ST-42,pass,
2024-01-01 04:34:08.243534,CAR-00193,ST-16,pass,
2024-01-01 04:35:26.263711,CAR-00168,ST-42,pass,
2024-01-01 04:35:27.182886,CAR-00194,ST-16,pass,
2024-01-01 04:35:36.727266,CAR-00182,ST-26,pass,
2024-01-01 04:36:39.304493,CAR-00169,ST-42,pass,
2024-01-01 04:36:41.287396,CAR-00195,ST-16,pass,
2024-01-01 04:36:41.352328,CAR-00183,ST-26,pass,
2024-01-01 04:37:51.331547,CAR-00170,ST-42,pass,
2024-01-01 04:38:07.871059,CAR-00196,ST-16,pass,
2024-01-01 04:38:08.477035,CAR-00184,ST-26,pass,
2024-01-01 04:39:16.888588,CAR-00171,ST-42,pass,
2024-01-01 04:39:26.150212,CAR-00185,ST-26,pass,
2024-01-01 04:39:33.144585,CAR-00197,ST-16,pass,
2024-01-01 04:40:29.452521,CAR-00172,ST-42,pass,
2024-01-01 04:40:45.679386,CAR-00198,ST-16,pass,
2024-01-01 04:40:47.841353,CAR-00186,ST-26,pass,
2024-01-01 04:41:44.863018,CAR-00173,ST-42,pass,
2024-01-01 04:41:59.976042,CAR-00199,ST-16,pass,
2024-01-01 04:42:20.070549,CAR-00187,ST-26,pass,
2024-01-01 04:43:17.504478,CAR-00200,ST-16,fail,operator_handover_shift
2024-01-01 04:43:18.280320,CAR-00174,ST-42,pass,
2024-01-01 04:43:20.917908,CAR-00188,ST-26,pass,
2024-01-01 04:44:39.932344,CAR-00175,ST-42,fail,material_quality
2024-01-01 04:44:49.386657,CAR-00201,ST-16,fail,operator_handover_shift
2024-01-01 04:44:54.306462,CAR-00189,ST-26,pass,
2024-01-01 04:45:48.135447,CAR-00176,ST-42,pass,
2024-01-01 04:45:58.317061,CAR-00190,ST-26,pass,
2024-01-01 04:46:04.556315,CAR-00202,ST-16,fail,operator_handover_shift
2024-01-01 04:47:07.040537,CAR-00177,ST-42,pass,
2024-01-01 04:47:22.423646,CAR-00203,ST-16,fail,operator_handover_shift
2024-01-01 04:47:25.412514,CAR-00191,ST-26,pass,
2024-01-01 04:48:34.599593,CAR-00192,ST-26,pass,
2024-01-01 04:48:35.617182,CAR-00204,ST-16,fail,operator_handover_shift
2024-01-01 04:48:43.035716,CAR-00178,ST-42,pass,
2024-01-01 04:49:37.317315,CAR-00179,ST-42,pass,
2024-01-01 04:50:03.382425,CAR-00205,ST-16,fail,operator_handover_shift
2024-01-01 04:50:04.167081,CAR-00193,ST-26,pass,
2024-01-01 04:51:03.208080,CAR-00180,ST-42,pass,
2024-01-01 04:51:05.330169,CAR-00194,ST-26,pass,
2024-01-01 04:51:08.203318,CAR-00206,ST-16,fail,operator_handover_shift
2024-01-01 04:52:10.205884,CAR-00181,ST-42,pass,
2024-01-01 04:52:30.511933,CAR-00207,ST-16,fail,operator_handover_shift
2024-01-01 04:52:30.925449,CAR-00195,ST-26,pass,
2024-01-01 04:53:46.005440,CAR-00182,ST-42,pass,
2024-01-01 04:53:54.702361,CAR-00208,ST-16,fail,operator_handover_shift
2024-01-01 04:54:03.960964,CAR-00196,ST-26,pass,
2024-01-01 04:54:55.405090,CAR-00183,ST-42,pass,
2024-01-01 04:55:16.028962,CAR-00209,ST-16,fail,operator_handover_shift
2024-01-01 04:55:31.352574,CAR-00197,ST-26,pass,
2024-01-01 04:56:26.721396,CAR-00184,ST-42,pass,
2024-01-01 04:56:29.975741,CAR-00198,ST-26,pass,
2024-01-01 04:56:37.129180,CAR-00210,ST-16,fail,operator_handover_shift
2024-01-01 04:57:46.090938,CAR-00185,ST-42,pass,
2024-01-01 04:57:46.927639,CAR-00199,ST-26,pass,
2024-01-01 04:58:02.686132,CAR-00211,ST-16,fail,operator_handover_shift
2024-01-01 04:59:01.538827,CAR-00186,ST-42,pass,
2024-01-01 04:59:03.832810,CAR-00200,ST-26,pass,
2024-01-01 04:59:07.963985,CAR-00212,ST-16,fail,operator_handover_shift
2024-01-01 05:00:31.174211,CAR-00213,ST-16,fail,operator_handover_shift
2024-01-01 05:00:31.603918,CAR-00187,ST-42,pass,
2024-01-01 05:00:46.834682,CAR-00201,ST-26,pass,
2024-01-01 05:01:37.993174,CAR-00188,ST-42,pass,
2024-01-01 05:01:51.027383,CAR-00214,ST-16,fail,operator_handover_shift
2024-01-01 05:01:56.723331,CAR-00202,ST-26,pass,
2024-01-01 05:03:03.187894,CAR-00215,ST-16,fail,operator_handover_shift
2024-01-01 05:03:07.452686,CAR-00189,ST-42,pass,
2024-01-01 05:03:15.665167,CAR-00203,ST-26,pass,
2024-01-01 05:04:12.750336,CAR-00190,ST-42,pass,
2024-01-01 05:04:21.370823,CAR-00204,ST-26,pass,
2024-01-01 05:04:25.226233,CAR-00216,ST-16,fail,operator_handover_shift
2024-01-01 05:05:40.229989,CAR-00191,ST-42,pass,
2024-01-01 05:05:47.412505,CAR-00205,ST-26,pass,
2024-01-01 05:05:52.289212,CAR-00217,ST-16,fail,operator_handover_shift
2024-01-01 05:06:53.006165,CAR-00192,ST-42,pass,
2024-01-01 05:07:01.123927,CAR-00206,ST-26,pass,
2024-01-01 05:07:13.330953,CAR-00218,ST-16,fail,operator_handover_shift
2024-01-01 05:08:16.268638,CAR-00219,ST-16,fail,operator_handover_shift
2024-01-01 05:08:19.258322,CAR-00193,ST-42,pass,
2024-01-01 05:08:20.075162,CAR-00207,ST-26,pass,
2024-01-01 05:09:22.955402,CAR-00194,ST-42,pass,
2024-01-01 05:09:47.041401,CAR-00208,ST-26,pass,
2024-01-01 05:09:52.611313,CAR-00220,ST-16,fail,operator_handover_shift
2024-01-01 05:10:47.926368,CAR-00195,ST-42,pass,
2024-01-01 05:10:51.517464,CAR-00221,ST-16,fail,operator_handover_shift
2024-01-01 05:11:04.911338,CAR-00209,ST-26,pass,
2024-01-01 05:12:12.136467,CAR-00196,ST-42,pass,
2024-01-01 05:12:15.054487,CAR-00222,ST-16,fail,operator_handover_shift
2024-01-01 05:12:26.499157,CAR-00210,ST-26,pass,
2024-01-01 05:13:43.765004,CAR-00223,ST-16,fail,operator_handover_shift
2024-01-01 05:13:49.916950,CAR-00197,ST-42,pass,
2024-01-01 05:14:04.616635,CAR-00211,ST-26,pass,
2024-01-01 05:14:43.506375,CAR-00198,ST-42,pass,
2024-01-01 05:14:55.303285,CAR-00212,ST-26,pass,
2024-01-01 05:15:00.225122,CAR-00224,ST-16,fail,operator_handover_shift
2024-01-01 05:16:05.295952,CAR-00199,ST-42,pass,
2024-01-01 05:16:23.862205,CAR-00225,ST-16,fail,operator_handover_shift
2024-01-01 05:16:30.272427,CAR-00213,ST-26,pass,
2024-01-01 05:17:14.694212,CAR-00200,ST-42,pass,
2024-01-01 05:17:37.629045,CAR-00214,ST-26,pass,
2024-01-01 05:17:43.695252,CAR-00226,ST-16,fail,operator_handover_shift
2024-01-01 05:18:56.207974,CAR-00227,ST-16,fail,operator_handover_shift
2024-01-01 05:18:58.836021,CAR-00215,ST-26,pass,
2024-01-01 05:18:59.605702,CAR-00201,ST-42,pass,
2024-01-01 05:20:13.232712,CAR-00202,ST-42,pass,
2024-01-01 05:20:16.524510,CAR-00228,ST-16,fail,operator_handover_shift
2024-01-01 05:20:24.270113,CAR-00216,ST-26,pass,
2024-01-01 05:21:33.058245,CAR-00229,ST-16,fail,operator_handover_shift
2024-01-01 05:21:33.371163,CAR-00203,ST-42,pass,
2024-01-01 05:21:45.363628,CAR-00217,ST-26,pass,
2024-01-01 05:22:32.605270,CAR-00204,ST-42,pass,
2024-01-01 05:22:54.937350,CAR-00230,ST-16,fail,operator_handover_shift
2024-01-01 05:23:06.724238,CAR-00218,ST-26,pass,
2024-01-01 05:24:04.482339,CAR-00231,ST-16,fail,operator_handover_shift
2024-01-01 05:24:07.306719,CAR-00205,ST-42,pass,
2024-01-01 05:24:08.063662,CAR-00219,ST-26,pass,
2024-01-01 05:25:17.652746,CAR-00206,ST-42,pass,
2024-01-01 05:25:35.317830,CAR-00232,ST-16,fail,operator_handover_shift
2024-01-01 05:25:47.951079,CAR-00220,ST-26,pass,
2024-01-01 05:26:34.220500,CAR-00207,ST-42,pass,
2024-01-01 05:26:45.151437,CAR-00221,ST-26,pass,
2024-01-01 05:26:52.942123,CAR-00233,ST-16,fail,operator_handover_shift
2024-01-01 05:28:03.415124,CAR-00208,ST-42,pass,
2024-01-01 05:28:06.726030,CAR-00222,ST-26,pass,
2024-01-01 05:28:15.740940,CAR-00234,ST-16,fail,operator_handover_shift
2024-01-01 05:29:18.728274,CAR-00209,ST-42,pass,
2024-01-01 05:29:30.339528,CAR-00235,ST-16,fail,operator_handover_shift
2024-01-01 05:29:32.898711,CAR-00223,ST-26,pass,
2024-01-01 05:30:42.168355,CAR-00210,ST-42,pass,
2024-01-01 05:30:45.506504,CAR-00236,ST-16,fail,operator_handover_shift
2024-01-01 05:30:47.168516,CAR-00224,ST-26,pass,
2024-01-01 05:32:09.438004,CAR-00237,ST-16,fail,operator_handover_shift
2024-01-01 05:32:14.421576,CAR-00225,ST-26,pass,
2024-01-01 05:32:15.762098,CAR-00211,ST-42,pass,
2024-01-01 05:33:07.742573,CAR-00212,ST-42,pass,
2024-01-01 05:33:32.184860,CAR-00238,ST-16,fail,operator_handover_shift
2024-01-01 05:33:35.419298,CAR-00226,ST-26,pass,
2024-01-01 05:34:41.022427,CAR-00213,ST-42,pass,
2024-01-01 05:34:41.420331,CAR-00239,ST-16,fail,operator_handover_shift
2024-01-01 05:34:56.001412,CAR-00227,ST-26,pass,
2024-01-01 05:35:54.321731,CAR-00214,ST-42,pass,
2024-01-01 05:35:59.788349,CAR-00240,ST-16,fail,operator_handover_shift
2024-01-01 05:36:03.298184,CAR-00228,ST-26,pass,
2024-01-01 05:37:11.234360,CAR-00215,ST-42,pass,
2024-01-01 05:37:25.538159,CAR-00241,ST-16,fail,operator_handover_shift
2024-01-01 05:37:33.603198,CAR-00229,ST-26,pass,
2024-01-01 05:38:39.995630,CAR-00242,ST-16,fail,operator_handover_shift
2024-01-01 05:38:42.340119,CAR-00216,ST-42,pass,
2024-01-01 05:38:43.729057,CAR-00230,ST-26,pass,
2024-01-01 05:40:02.853573,CAR-00231,ST-26,pass,
2024-01-01 05:40:03.690585,CAR-00243,ST-16,fail,operator_handover_shift
2024-01-01 05:40:05.464763,CAR-00217,ST-42,pass,
2024-01-01 05:41:16.728238,CAR-00218,ST-42,pass,
2024-01-01 05:41:20.670028,CAR-00244,ST-16,fail,operator_handover_shift
2024-01-01 05:41:24.660641,CAR-00232,ST-26,pass,
2024-01-01 05:42:23.077679,CAR-00219,ST-42,pass,
2024-01-01 05:42:44.306631,CAR-00245,ST-16,fail,operator_handover_shift
2024-01-01 05:42:46.316857,CAR-00233,ST-26,pass,
2024-01-01 05:43:55.248846,CAR-00246,ST-16,fail,operator_handover_shift
2024-01-01 05:44:05.181550,CAR-00234,ST-26,pass,
2024-01-01 05:44:06.070624,CAR-00220,ST-42,pass,
2024-01-01 05:45:00.856751,CAR-00221,ST-42,pass,
2024-01-01 05:45:22.329436,CAR-00247,ST-16,fail,operator_handover_shift
2024-01-01 05:45:23.357688,CAR-00235,ST-26,pass,
2024-01-01 05:46:24.641016,CAR-00222,ST-42,pass,
2024-01-01 05:46:39.220960,CAR-00236,ST-26,pass,
2024-01-01 05:46:48.616630,CAR-00248,ST-16,fail,operator_handover_shift
2024-01-01 05:47:45.249268,CAR-00223,ST-42,pass,
2024-01-01 05:48:04.422767,CAR-00237,ST-26,pass,
2024-01-01 05:48:07.216257,CAR-00249,ST-16,fail,operator_handover_shift
2024-01-01 05:49:05.817361,CAR-00224,ST-42,fail,material_quality
2024-01-01 05:49:14.985999,CAR-00250,ST-16,fail,operator_handover_shift
2024-01-01 05:49:20.595479,CAR-00238,ST-26,pass,
2024-01-01 05:50:29.211284,CAR-00225,ST-42,pass,
2024-01-01 05:50:29.466468,CAR-00251,ST-16,fail,operator_handover_shift
2024-01-01 05:50:35.843514,CAR-00239,ST-26,pass,
2024-01-01 05:51:43.818985,CAR-00252,ST-16,fail,operator_handover_shift
2024-01-01 05:51:48.925746,CAR-00226,ST-42,pass,
2024-01-01 05:51:55.318907,CAR-00240,ST-26,pass,
2024-01-01 05:53:04.482667,CAR-00227,ST-42,pass,
2024-01-01 05:53:09.861537,CAR-00253,ST-16,fail,operator_handover_shift
2024-01-01 05:53:18.453941,CAR-00241,ST-26,pass,
2024-01-01 05:54:19.772955,CAR-00228,ST-42,pass,
2024-01-01 05:54:33.766788,CAR-00254,ST-16,fail,operator_handover_shift
2024-01-01 05:54:37.079641,CAR-00242,ST-26,pass,
2024-01-01 05:55:46.091405,CAR-00229,ST-42,pass,
2024-01-01 05:55:55.197262,CAR-00255,ST-16,fail,operator_handover_shift
2024-01-01 05:55:57.327204,CAR-00243,ST-26,pass,
2024-01-01 05:56:59.807223,CAR-00230,ST-42,pass,
2024-01-01 05:57:09.591473,CAR-00244,ST-26,pass,
2024-01-01 05:57:11.442770,CAR-00256,ST-16,fail,operator_handover_shift
2024-01-01 05:58:13.699070,CAR-00231,ST-42,pass,
2024-01-01 05:58:24.192524,CAR-00257,ST-16,fail,operator_handover_shift
2024-01-01 05:58:32.284638,CAR-00245,ST-26,pass,
2024-01-01 05:59:40.609896,CAR-00232,ST-42,pass,
2024-01-01 05:59:45.657736,CAR-00258,ST-16,fail,operator_handover_shift
2024-01-01 05:59:48.895311,CAR-00246,ST-26,pass,
2024-01-01 06:01:02.698980,CAR-00233,ST-42,pass,
2024-01-01 06:01:10.695666,CAR-00259,ST-16,fail,operator_handover_shift
2024-01-01 06:01:17.327297,CAR-00247,ST-26,pass,
2024-01-01 06:02:23.782906,CAR-00234,ST-42,pass,
2024-01-01 06:02:30.569684,CAR-00260,ST-16,fail,operator_handover_shift
2024-01-01 06:02:35.373669,CAR-00248,ST-26,pass,
2024-01-01 06:03:38.069790,CAR-00235,ST-42,pass,
2024-01-01 06:03:47.321013,CAR-00261,ST-16,fail,operator_handover_shift
2024-01-01 06:03:52.544351,CAR-00249,ST-26,pass,
2024-01-01 06:04:58.311336,CAR-00236,ST-42,pass,
2024-01-01 06:05:07.091404,CAR-00250,ST-26,pass,
2024-01-01 06:05:08.651043,CAR-00262,ST-16,fail,operator_handover_shift
2024-01-01 06:06:10.675726,CAR-00263,ST-16,fail,operator_handover_shift
2024-01-01 06:06:12.209390,CAR-00237,ST-42,pass,
2024-01-01 06:06:15.545728,CAR-00251,ST-26,pass,
2024-01-01 06:07:33.772903,CAR-00238,ST-42,pass,
2024-01-01 06:07:34.985656,CAR-00252,ST-26,pass,
2024-01-01 06:07:39.680924,CAR-00264,ST-16,fail,operator_handover_shift
2024-01-01 06:08:53.282920,CAR-00239,ST-42,pass,
2024-01-01 06:09:00.707754,CAR-00253,ST-26,pass,
2024-01-01 06:09:01.215520,CAR-00265,ST-16,fail,operator_handover_shift
2024-01-01 06:10:10.560855,CAR-00240,ST-42,pass,
2024-01-01 06:10:21.405478,CAR-00266,ST-16,fail,operator_handover_shift
2024-01-01 06:10:23.887006,CAR-00254,ST-26,pass,
2024-01-01 06:11:28.962802,CAR-00241,ST-42,pass,
2024-01-01 06:11:36.396757,CAR-00267,ST-16,fail,operator_handover_shift
2024-01-01 06:11:46.134604,CAR-00255,ST-26,pass,
2024-01-01 06:12:47.168660,CAR-00256,ST-26,pass,
2024-01-01 06:12:47.856419,CAR-00242,ST-42,pass,
2024-01-01 06:12:48.888599,CAR-00268,ST-16,fail,operator_handover_shift
2024-01-01 06:14:07.738313,CAR-00243,ST-42,pass,
2024-01-01 06:14:18.371724,CAR-00269,ST-16,fail,operator_handover_shift
2024-01-01 06:14:18.979376,CAR-00257,ST-26,pass,
2024-01-01 06:15:23.675289,CAR-00244,ST-42,pass,
2024-01-01 06:15:29.008472,CAR-00270,ST-16,fail,operator_handover_shift
2024-01-01 06:15:37.901825,CAR-00258,ST-26,pass,
2024-01-01 06:16:47.556492,CAR-00245,ST-42,pass,
2024-01-01 06:17:00.632798,CAR-00271,ST-16,fail,operator_handover_shift
2024-01-01 06:17:03.024072,CAR-00259,ST-26,pass,
2024-01-01 06:18:00.534004,CAR-00246,ST-42,pass,
2024-01-01 06:18:08.250892,CAR-00272,ST-16,fail,operator_handover_shift
2024-01-01 06:18:27.896144,CAR-00260,ST-26,pass,
2024-01-01 06:19:25.470437,CAR-00273,ST-16,fail,operator_handover_shift
2024-01-01 06:19:31.466665,CAR-00247,ST-42,pass,
2024-01-01 06:19:38.039536,CAR-00261,ST-26,pass,
2024-01-01 06:20:52.210066,CAR-00274,ST-16,fail,operator_handover_shift
2024-01-01 06:20:53.928649,CAR-00248,ST-42,pass,
2024-01-01 06:20:57.278893,CAR-00262,ST-26,pass,
2024-01-01 06:22:00.103543,CAR-00249,ST-42,pass,
2024-01-01 06:22:03.646363,CAR-00263,ST-26,pass,
2024-01-01 06:22:06.209127,CAR-00275,ST-16,fail,operator_handover_shift
2024-01-01 06:23:20.990215,CAR-00250,ST-42,pass,
2024-01-01 06:23:23.998654,CAR-00276,ST-16,fail,operator_handover_shift
2024-01-01 06:23:25.533767,CAR-00264,ST-26,pass,
2024-01-01 06:24:33.260135,CAR-00251,ST-42,pass,
2024-01-01 06:24:48.410320,CAR-00277,ST-16,fail,operator_handover_shift
2024-01-01 06:24:56.740886,CAR-00265,ST-26,pass,
2024-01-01 06:25:53.690129,CAR-00252,ST-42,pass,
2024-01-01 06:26:06.591955,CAR-00278,ST-16,fail,operator_handover_shift
2024-01-01 06:26:16.693072,CAR-00266,ST-26,pass,
2024-01-01 06:27:19.544785,CAR-00267,ST-26,pass,
2024-01-01 06:27:20.616300,CAR-00253,ST-42,pass,
2024-01-01 06:27:25.151681,CAR-00279,ST-16,fail,operator_handover_shift
2024-01-01 06:28:37.037769,CAR-00268,ST-26,pass,
2024-01-01 06:28:39.056960,CAR-00254,ST-42,pass,
2024-01-01 06:28:51.239398,CAR-00280,ST-16,fail,operator_handover_shift
2024-01-01 06:30:07.300215,CAR-00281,ST-16,fail,operator_handover_shift
2024-01-01 06:30:08.042301,CAR-00255,ST-42,pass,
2024-01-01 06:30:09.675130,CAR-00269,ST-26,pass,
2024-01-01 06:31:02.278716,CAR-00256,ST-42,pass,
2024-01-01 06:31:14.931191,CAR-00270,ST-26,pass,
2024-01-01 06:31:22.833831,CAR-00282,ST-16,fail,operator_handover_shift
2024-01-01 06:32:33.019602,CAR-00257,ST-42,pass,
2024-01-01 06:32:47.906149,CAR-00283,ST-16,fail,operator_handover_shift
2024-01-01 06:32:51.018598,CAR-00271,ST-26,pass,
2024-01-01 06:33:54.400451,CAR-00284,ST-16,fail,operator_handover_shift
2024-01-01 06:33:56.437546,CAR-00258,ST-42,pass,
2024-01-01 06:34:04.116552,CAR-00272,ST-26,pass,
2024-01-01 06:35:15.976769,CAR-00259,ST-42,pass,
2024-01-01 06:35:20.824524,CAR-00273,ST-26,pass,
2024-01-01 06:35:21.630252,CAR-00285,ST-16,fail,operator_handover_shift
2024-01-01 06:36:40.289233,CAR-00274,ST-26,pass,
2024-01-01 06:36:41.273630,CAR-00260,ST-42,pass,
2024-01-01 06:36:49.137884,CAR-00286,ST-16,fail,operator_handover_shift
2024-01-01 06:37:53.821116,CAR-00261,ST-42,pass,
2024-01-01 06:37:56.596533,CAR-00275,ST-26,pass,
2024-01-01 06:37:56.907612,CAR-00287,ST-16,fail,operator_handover_shift
2024-01-01 06:39:15.405033,CAR-00276,ST-26,pass,
2024-01-01 06:39:23.845581,CAR-00288,ST-16,fail,operator_handover_shift
2024-01-01 06:39:25.575427,CAR-00262,ST-42,pass,
2024-01-01 06:40:16.694213,CAR-00263,ST-42,pass,
2024-01-01 06:40:31.395575,CAR-00289,ST-16,fail,operator_handover_shift
2024-01-01 06:40:37.452163,CAR-00277,ST-26,pass,
2024-01-01 06:41:46.139121,CAR-00264,ST-42,pass,
2024-01-01 06:41:48.532836,CAR-00290,ST-16,fail,operator_handover_shift
2024-01-01 06:41:55.183562,CAR-00278,ST-26,pass,
2024-01-01 06:43:07.018763,CAR-00265,ST-42,pass,
2024-01-01 06:43:08.857131,CAR-00291,ST-16,fail,operator_handover_shift
2024-01-01 06:43:23.852238,CAR-00279,ST-26,pass,
2024-01-01 06:44:31.034251,CAR-00266,ST-42,pass,
