timestamp,car_id,station_id,sensor_id,quantity,value,acquisition_mode
2024-01-01 01:47:18.587574,CAR-00048,ST-33,ST-33-SEN-2,torque,50.94,instrumented
2024-01-01 01:47:22.384548,CAR-00044,ST-38,ST-38-SEN-1,rpm,55.521,instrumented
2024-01-01 01:47:22.384548,CAR-00044,ST-38,ST-38-SEN-2,cycle_time,53.345,instrumented
2024-01-01 01:47:25.352414,CAR-00065,ST-17,ST-17-MANUAL-coat_thickness_um,coat_thickness_um,31.0,manual
2024-01-01 01:47:33.829737,CAR-00058,ST-23,ST-23-MANUAL-coat_thickness_um,coat_thickness_um,37.0,manual
2024-01-01 01:47:34.217690,CAR-00053,ST-27,ST-27-SEN-1,cycle_time,42.647,instrumented
2024-01-01 01:47:34.217690,CAR-00053,ST-27,ST-27-SEN-2,torque,41.949,instrumented
2024-01-01 01:47:36.239462,CAR-00064,ST-18,ST-18-MANUAL-coat_thickness_um,coat_thickness_um,32.0,manual
2024-01-01 01:47:47.172511,CAR-00063,ST-19,ST-19-MANUAL-coat_thickness_um,coat_thickness_um,33.0,manual
2024-01-01 01:47:50.408940,CAR-00057,ST-24,ST-24-MANUAL-coat_thickness_um,coat_thickness_um,39.0,manual
2024-01-01 01:47:50.816886,CAR-00081,ST-02,ST-02-MANUAL-torque_nm,torque_nm,16.0,manual
2024-01-01 01:47:50.980345,CAR-00080,ST-03,ST-03-MANUAL-torque_nm,torque_nm,17.0,manual
2024-01-01 01:47:52.311424,CAR-00046,ST-36,ST-36-SEN-1,cycle_time,49.405,instrumented
2024-01-01 01:47:52.311424,CAR-00046,ST-36,ST-36-SEN-2,torque,53.045,instrumented
2024-01-01 01:47:53.561558,CAR-00079,ST-04,ST-04-MANUAL-torque_nm,torque_nm,18.0,manual
2024-01-01 01:47:55.572593,CAR-00076,ST-07,ST-07-SEN-1,torque,21.379,instrumented
2024-01-01 01:47:55.572593,CAR-00076,ST-07,ST-07-SEN-2,vibration,21.39,instrumented
2024-01-01 01:47:55.878642,CAR-00041,ST-42,ST-42-SEN-1,cycle_time,55.5,instrumented
2024-01-01 01:47:55.878642,CAR-00041,ST-42,ST-42-SEN-2,torque,59.848,instrumented
2024-01-01 01:47:56.819633,CAR-00045,ST-37,ST-37-SEN-1,torque,51.576,instrumented
2024-01-01 01:47:56.819633,CAR-00045,ST-37,ST-37-SEN-2,rpm,50.418,instrumented
2024-01-01 01:47:57.783996,CAR-00049,ST-32,ST-32-SEN-1,rpm,48.624,instrumented
2024-01-01 01:47:57.783996,CAR-00049,ST-32,ST-32-SEN-2,cycle_time,46.816,instrumented
2024-01-01 01:47:57.839085,CAR-00078,ST-05,ST-05-SEN-1,vibration,19.091,instrumented
2024-01-01 01:47:57.839085,CAR-00078,ST-05,ST-05-SEN-2,thermal,19.204,instrumented
2024-01-01 01:47:58.000000,CAR-00082,ST-01,ST-01-MANUAL-torque_nm,torque_nm,15.0,manual
2024-01-01 01:47:58.595482,CAR-00075,ST-08,ST-08-SEN-1,vibration,23.143,instrumented
2024-01-01 01:47:58.595482,CAR-00075,ST-08,ST-08-SEN-2,thermal,22.326,instrumented
2024-01-01 01:48:02.816695,CAR-00077,ST-06,ST-06-SEN-1,thermal,20.267,mixed
2024-01-01 01:48:02.816695,CAR-00077,ST-06,ST-06-SEN-2,torque,23.733,mixed
2024-01-01 01:48:04.026658,CAR-00074,ST-09,ST-09-SEN-1,thermal,23.663,instrumented
2024-01-01 01:48:04.026658,CAR-00074,ST-09,ST-09-SEN-2,torque,24.158,instrumented
2024-01-01 01:48:05.503495,CAR-00056,ST-25,ST-25-SEN-1,thermal,39.184,instrumented
2024-01-01 01:48:05.503495,CAR-00056,ST-25,ST-25-SEN-2,vibration,40.059,instrumented
2024-01-01 01:48:05.915789,CAR-00071,ST-12,ST-12-SEN-1,thermal,25.989,instrumented
2024-01-01 01:48:05.915789,CAR-00071,ST-12,ST-12-SEN-2,torque,27.647,instrumented
2024-01-01 01:48:07.909225,CAR-00073,ST-10,ST-10-SEN-1,torque,26.487,instrumented
2024-01-01 01:48:07.909225,CAR-00073,ST-10,ST-10-SEN-2,vibration,25.506,instrumented
2024-01-01 01:48:08.313114,CAR-00051,ST-30,ST-30-SEN-1,cycle_time,44.899,instrumented
2024-01-01 01:48:08.313114,CAR-00051,ST-30,ST-30-SEN-2,torque,44.905,instrumented
2024-01-01 01:48:08.783221,CAR-00070,ST-13,ST-13-SEN-1,torque,27.145,instrumented
2024-01-01 01:48:08.783221,CAR-00070,ST-13,ST-13-SEN-2,vibration,28.911,instrumented
2024-01-01 01:48:09.966927,CAR-00050,ST-31,ST-31-MANUAL-torque_nm,torque_nm,45.5,manual
2024-01-01 01:48:10.926739,CAR-00069,ST-14,ST-14-SEN-1,vibration,28.463,instrumented
2024-01-01 01:48:10.926739,CAR-00069,ST-14,ST-14-SEN-2,thermal,28.528,instrumented
2024-01-01 01:48:11.446319,CAR-00068,ST-15,ST-15-SEN-1,thermal,29.627,instrumented
2024-01-01 01:48:11.446319,CAR-00068,ST-15,ST-15-SEN-2,torque,30.623,instrumented
2024-01-01 01:48:11.454662,CAR-00072,ST-11,ST-11-SEN-1,vibration,25.672,instrumented
2024-01-01 01:48:11.454662,CAR-00072,ST-11,ST-11-SEN-2,thermal,24.674,instrumented
2024-01-01 01:48:11.623577,CAR-00042,ST-41,ST-41-SEN-1,rpm,54.107,instrumented
2024-01-01 01:48:11.623577,CAR-00042,ST-41,ST-41-SEN-2,cycle_time,55.938,instrumented
2024-01-01 01:48:12.674217,CAR-00062,ST-20,ST-20-MANUAL-coat_thickness_um,coat_thickness_um,34.0,manual
2024-01-01 01:48:13.087734,CAR-00047,ST-35,ST-35-SEN-1,rpm,49.145,instrumented
2024-01-01 01:48:13.087734,CAR-00047,ST-35,ST-35-SEN-2,cycle_time,50.997,instrumented
2024-01-01 01:48:15.009218,CAR-00061,ST-21,ST-21-MANUAL-coat_thickness_um,coat_thickness_um,35.0,manual
2024-01-01 01:48:18.907936,CAR-00052,ST-29,ST-29-SEN-1,rpm,42.755,instrumented
2024-01-01 01:48:18.907936,CAR-00052,ST-29,ST-29-SEN-2,cycle_time,42.78,instrumented
2024-01-01 01:48:19.584074,CAR-00043,ST-40,ST-40-SEN-1,torque,55.411,instrumented
2024-01-01 01:48:19.584074,CAR-00043,ST-40,ST-40-SEN-2,rpm,54.744,instrumented
2024-01-01 01:48:21.127517,CAR-00048,ST-34,ST-34-SEN-1,torque,46.866,mixed
2024-01-01 01:48:21.127517,CAR-00048,ST-34,ST-34-SEN-2,rpm,48.625,mixed
2024-01-01 01:48:21.377016,CAR-00044,ST-39,ST-39-SEN-1,cycle_time,53.507,mixed
2024-01-01 01:48:21.377016,CAR-00044,ST-39,ST-39-SEN-2,torque,54.291,mixed
2024-01-01 01:48:23.073574,CAR-00055,ST-26,ST-26-SEN-1,vibration,44.601,instrumented
2024-01-01 01:48:23.073574,CAR-00055,ST-26,ST-26-SEN-2,cycle_time,40.667,instrumented
2024-01-01 01:48:26.928545,CAR-00060,ST-22,ST-22-MANUAL-coat_thickness_um,coat_thickness_um,36.0,manual
2024-01-01 01:48:28.619685,CAR-00067,ST-16,ST-16-SEN-1,torque,31.402,instrumented
2024-01-01 01:48:28.619685,CAR-00067,ST-16,ST-16-SEN-2,vibration,31.855,instrumented
2024-01-01 01:48:33.659223,CAR-00053,ST-28,ST-28-SEN-1,torque,42.385,instrumented
2024-01-01 01:48:33.659223,CAR-00053,ST-28,ST-28-SEN-2,rpm,43.19,instrumented
2024-01-01 01:48:44.923677,CAR-00066,ST-17,ST-17-MANUAL-coat_thickness_um,coat_thickness_um,31.0,manual
2024-01-01 01:48:47.945852,CAR-00059,ST-23,ST-23-MANUAL-coat_thickness_um,coat_thickness_um,37.0,manual
2024-01-01 01:48:50.220208,CAR-00065,ST-18,ST-18-MANUAL-coat_thickness_um,coat_thickness_um,32.0,manual
2024-01-01 01:48:52.129706,CAR-00045,ST-38,ST-38-SEN-1,rpm,53.646,instrumented
2024-01-01 01:48:52.129706,CAR-00045,ST-38,ST-38-SEN-2,cycle_time,54.136,instrumented
2024-01-01 01:48:55.258418,CAR-00049,ST-33,ST-33-SEN-1,cycle_time,47.835,instrumented
2024-01-01 01:48:55.258418,CAR-00049,ST-33,ST-33-SEN-2,torque,49.371,instrumented
2024-01-01 01:48:56.211504,CAR-00054,ST-27,ST-27-SEN-1,cycle_time,42.152,instrumented
2024-01-01 01:48:56.211504,CAR-00054,ST-27,ST-27-SEN-2,torque,40.891,instrumented
2024-01-01 01:49:03.976769,CAR-00058,ST-24,ST-24-MANUAL-coat_thickness_um,coat_thickness_um,38.0,manual
2024-01-01 01:49:06.391869,CAR-00046,ST-37,ST-37-SEN-1,torque,51.549,instrumented
2024-01-01 01:49:06.391869,CAR-00046,ST-37,ST-37-SEN-2,rpm,51.51,instrumented
2024-01-01 01:49:08.184620,CAR-00064,ST-19,ST-19-MANUAL-coat_thickness_um,coat_thickness_um,32.0,manual
2024-01-01 01:49:08.207995,CAR-00081,ST-03,ST-03-MANUAL-torque_nm,torque_nm,16.5,manual
2024-01-01 01:49:09.879055,CAR-00082,ST-02,ST-02-MANUAL-torque_nm,torque_nm,16.0,manual
2024-01-01 01:49:11.521672,CAR-00080,ST-04,ST-04-MANUAL-torque_nm,torque_nm,18.5,manual
2024-01-01 01:49:15.406339,CAR-00050,ST-32,ST-32-SEN-1,rpm,47.591,instrumented
2024-01-01 01:49:15.406339,CAR-00050,ST-32,ST-32-SEN-2,cycle_time,47.31,instrumented
2024-01-01 01:49:16.157925,CAR-00076,ST-08,ST-08-SEN-1,vibration,22.741,instrumented
2024-01-01 01:49:16.157925,CAR-00076,ST-08,ST-08-SEN-2,thermal,23.269,instrumented
2024-01-01 01:49:17.000000,CAR-00083,ST-01,ST-01-MANUAL-torque_nm,torque_nm,14.5,manual
2024-01-01 01:49:17.293424,CAR-00077,ST-07,ST-07-SEN-1,torque,21.964,instrumented
2024-01-01 01:49:17.293424,CAR-00077,ST-07,ST-07-SEN-2,vibration,21.576,instrumented
2024-01-01 01:49:18.810471,CAR-00079,ST-05,ST-05-SEN-1,vibration,20.028,instrumented
2024-01-01 01:49:18.810471,CAR-00079,ST-05,ST-05-SEN-2,thermal,18.815,instrumented
2024-01-01 01:49:19.076653,CAR-00078,ST-06,ST-06-SEN-1,thermal,20.792,mixed
2024-01-01 01:49:19.076653,CAR-00078,ST-06,ST-06-SEN-2,torque,23.399,mixed
2024-01-01 01:49:20.299563,CAR-00074,ST-10,ST-10-SEN-1,torque,25.006,instrumented
2024-01-01 01:49:20.299563,CAR-00074,ST-10,ST-10-SEN-2,vibration,25.5,instrumented
2024-01-01 01:49:21.397309,CAR-00051,ST-31,ST-31-MANUAL-torque_nm,torque_nm,45.0,manual
2024-01-01 01:49:23.726907,CAR-00047,ST-36,ST-36-SEN-1,cycle_time,50.082,instrumented
2024-01-01 01:49:23.726907,CAR-00047,ST-36,ST-36-SEN-2,torque,49.535,instrumented
2024-01-01 01:49:24.029726,CAR-00044,ST-40,ST-40-SEN-1,torque,55.872,instrumented
2024-01-01 01:49:24.029726,CAR-00044,ST-40,ST-40-SEN-2,rpm,52.065,instrumented
2024-01-01 01:49:24.806713,CAR-00070,ST-14,ST-14-SEN-1,vibration,28.905,instrumented
2024-01-01 01:49:24.806713,CAR-00070,ST-14,ST-14-SEN-2,thermal,29.3,instrumented
2024-01-01 01:49:25.156935,CAR-00075,ST-09,ST-09-SEN-1,thermal,22.975,instrumented
2024-01-01 01:49:25.156935,CAR-00075,ST-09,ST-09-SEN-2,torque,27.399,instrumented
2024-01-01 01:49:25.193899,CAR-00042,ST-42,ST-42-SEN-1,cycle_time,56.856,instrumented
2024-01-01 01:49:25.193899,CAR-00042,ST-42,ST-42-SEN-2,torque,59.595,instrumented
2024-01-01 01:49:27.447524,CAR-00052,ST-30,ST-30-SEN-1,cycle_time,47.078,instrumented
2024-01-01 01:49:27.447524,CAR-00052,ST-30,ST-30-SEN-2,torque,44.351,instrumented
2024-01-01 01:49:27.886105,CAR-00057,ST-25,ST-25-SEN-1,thermal,40.617,instrumented
2024-01-01 01:49:27.886105,CAR-00057,ST-25,ST-25-SEN-2,vibration,38.971,instrumented
2024-01-01 01:49:28.245426,CAR-00043,ST-41,ST-41-SEN-1,rpm,57.035,instrumented
2024-01-01 01:49:28.245426,CAR-00043,ST-41,ST-41-SEN-2,cycle_time,56.197,instrumented
2024-01-01 01:49:28.521086,CAR-00048,ST-35,ST-35-SEN-1,rpm,50.273,instrumented
2024-01-01 01:49:28.521086,CAR-00048,ST-35,ST-35-SEN-2,cycle_time,51.947,instrumented
2024-01-01 01:49:28.649071,CAR-00071,ST-13,ST-13-SEN-1,torque,28.461,instrumented
2024-01-01 01:49:28.649071,CAR-00071,ST-13,ST-13-SEN-2,vibration,29.694,instrumented
2024-01-01 01:49:29.922162,CAR-00072,ST-12,ST-12-SEN-1,thermal,27.716,instrumented
2024-01-01 01:49:29.922162,CAR-00072,ST-12,ST-12-SEN-2,torque,28.219,instrumented
2024-01-01 01:49:30.292291,CAR-00073,ST-11,ST-11-SEN-1,vibration,26.461,instrumented
2024-01-01 01:49:30.292291,CAR-00073,ST-11,ST-11-SEN-2,thermal,25.22,instrumented
2024-01-01 01:49:32.695552,CAR-00069,ST-15,ST-15-SEN-1,thermal,29.477,instrumented
2024-01-01 01:49:32.695552,CAR-00069,ST-15,ST-15-SEN-2,torque,28.849,instrumented
2024-01-01 01:49:37.265728,CAR-00053,ST-29,ST-29-SEN-1,rpm,45.548,instrumented
2024-01-01 01:49:37.265728,CAR-00053,ST-29,ST-29-SEN-2,cycle_time,44.411,instrumented
2024-01-01 01:49:37.806340,CAR-00068,ST-16,ST-16-SEN-1,torque,32.489,instrumented
2024-01-01 01:49:37.806340,CAR-00068,ST-16,ST-16-SEN-2,vibration,31.65,instrumented
2024-01-01 01:49:39.735961,CAR-00056,ST-26,ST-26-SEN-1,vibration,41.374,instrumented
2024-01-01 01:49:39.735961,CAR-00056,ST-26,ST-26-SEN-2,cycle_time,40.801,instrumented
2024-01-01 01:49:49.150715,CAR-00062,ST-21,ST-21-MANUAL-coat_thickness_um,coat_thickness_um,35.0,manual
2024-01-01 01:49:50.435025,CAR-00045,ST-39,ST-39-SEN-1,cycle_time,54.109,mixed
2024-01-01 01:49:50.435025,CAR-00045,ST-39,ST-39-SEN-2,torque,54.291,mixed
2024-01-01 01:49:54.660153,CAR-00054,ST-28,ST-28-SEN-1,torque,44.543,instrumented
2024-01-01 01:49:54.660153,CAR-00054,ST-28,ST-28-SEN-2,rpm,43.543,instrumented
2024-01-01 01:49:56.381378,CAR-00049,ST-34,ST-34-SEN-1,torque,49.329,mixed
2024-01-01 01:49:56.381378,CAR-00049,ST-34,ST-34-SEN-2,rpm,49.464,mixed
2024-01-01 01:50:01.325218,CAR-00046,ST-38,ST-38-SEN-1,rpm,54.976,instrumented
2024-01-01 01:50:01.325218,CAR-00046,ST-38,ST-38-SEN-2,cycle_time,53.373,instrumented
2024-01-01 01:50:07.120414,CAR-00060,ST-23,ST-23-MANUAL-coat_thickness_um,coat_thickness_um,37.0,manual
2024-01-01 01:50:12.993590,CAR-00050,ST-33,ST-33-SEN-1,cycle_time,49.957,instrumented
2024-01-01 01:50:12.993590,CAR-00050,ST-33,ST-33-SEN-2,torque,47.669,instrumented
2024-01-01 01:50:13.109770,CAR-00067,ST-17,ST-17-MANUAL-coat_thickness_um,coat_thickness_um,31.0,manual
2024-01-01 01:50:20.414750,CAR-00059,ST-24,ST-24-MANUAL-coat_thickness_um,coat_thickness_um,38.0,manual
2024-01-01 01:50:23.548045,CAR-00055,ST-27,ST-27-SEN-1,cycle_time,41.448,instrumented
2024-01-01 01:50:23.548045,CAR-00055,ST-27,ST-27-SEN-2,torque,40.03,instrumented
2024-01-01 01:50:26.193110,CAR-00065,ST-19,ST-19-MANUAL-coat_thickness_um,coat_thickness_um,33.0,manual
2024-01-01 01:50:26.704572,CAR-00051,ST-32,ST-32-SEN-1,rpm,47.224,instrumented
2024-01-01 01:50:26.704572,CAR-00051,ST-32,ST-32-SEN-2,cycle_time,46.539,instrumented
2024-01-01 01:50:27.239981,CAR-00082,ST-03,ST-03-MANUAL-torque_nm,torque_nm,17.0,manual
2024-01-01 01:50:29.463873,CAR-00083,ST-02,ST-02-MANUAL-torque_nm,torque_nm,17.0,manual
2024-01-01 01:50:31.466012,CAR-00081,ST-04,ST-04-MANUAL-torque_nm,torque_nm,18.0,manual
2024-01-01 01:50:34.055481,CAR-00078,ST-07,ST-07-SEN-1,torque,22.538,instrumented
2024-01-01 01:50:34.055481,CAR-00078,ST-07,ST-07-SEN-2,vibration,21.454,instrumented
2024-01-01 01:50:34.317976,CAR-00044,ST-41,ST-41-SEN-1,rpm,56.85,instrumented
2024-01-01 01:50:34.317976,CAR-00044,ST-41,ST-41-SEN-2,cycle_time,56.041,instrumented
2024-01-01 01:50:36.000000,CAR-00084,ST-01,ST-01-MANUAL-torque_nm,torque_nm,15.0,manual
2024-01-01 01:50:37.390052,CAR-00077,ST-08,ST-08-SEN-1,vibration,22.172,instrumented
2024-01-01 01:50:37.390052,CAR-00077,ST-08,ST-08-SEN-2,thermal,22.71,instrumented
2024-01-01 01:50:37.659891,CAR-00080,ST-05,ST-05-SEN-1,vibration,19.168,instrumented
2024-01-01 01:50:37.659891,CAR-00080,ST-05,ST-05-SEN-2,thermal,19.701,instrumented
2024-01-01 01:50:39.342973,CAR-00047,ST-37,ST-37-SEN-1,torque,51.384,instrumented
2024-01-01 01:50:39.342973,CAR-00047,ST-37,ST-37-SEN-2,rpm,51.008,instrumented
2024-01-01 01:50:39.451189,CAR-00048,ST-36,ST-36-SEN-1,cycle_time,49.569,instrumented
2024-01-01 01:50:39.451189,CAR-00048,ST-36,ST-36-SEN-2,torque,50.566,instrumented
2024-01-01 01:50:39.980506,CAR-00079,ST-06,ST-06-SEN-1,thermal,22.212,mixed
2024-01-01 01:50:39.980506,CAR-00079,ST-06,ST-06-SEN-2,torque,24.424,mixed
2024-01-01 01:50:40.665675,CAR-00076,ST-09,ST-09-SEN-1,thermal,24.711,instrumented
2024-01-01 01:50:40.665675,CAR-00076,ST-09,ST-09-SEN-2,torque,21.696,instrumented
2024-01-01 01:50:40.716584,CAR-00043,ST-42,ST-42-SEN-1,cycle_time,55.943,instrumented
2024-01-01 01:50:40.716584,CAR-00043,ST-42,ST-42-SEN-2,torque,56.587,instrumented
2024-01-01 01:50:41.605444,CAR-00058,ST-25,ST-25-SEN-1,thermal,42.359,instrumented
2024-01-01 01:50:41.605444,CAR-00058,ST-25,ST-25-SEN-2,vibration,40.666,instrumented
2024-01-01 01:50:43.418980,CAR-00074,ST-11,ST-11-SEN-1,vibration,26.38,instrumented
2024-01-01 01:50:43.418980,CAR-00074,ST-11,ST-11-SEN-2,thermal,27.021,instrumented
2024-01-01 01:50:43.761321,CAR-00075,ST-10,ST-10-SEN-1,torque,25.563,instrumented
2024-01-01 01:50:43.761321,CAR-00075,ST-10,ST-10-SEN-2,vibration,23.987,instrumented
2024-01-01 01:50:44.010516,CAR-00071,ST-14,ST-14-SEN-1,vibration,27.802,instrumented
2024-01-01 01:50:44.010516,CAR-00071,ST-14,ST-14-SEN-2,thermal,26.863,instrumented
2024-01-01 01:50:44.434061,CAR-00053,ST-30,ST-30-SEN-1,cycle_time,43.971,instrumented
2024-01-01 01:50:44.434061,CAR-00053,ST-30,ST-30-SEN-2,torque,46.102,instrumented
2024-01-01 01:50:44.660354,CAR-00070,ST-15,ST-15-SEN-1,thermal,28.244,instrumented
2024-01-01 01:50:44.660354,CAR-00070,ST-15,ST-15-SEN-2,torque,29.586,instrumented
2024-01-01 01:50:49.747920,CAR-00073,ST-12,ST-12-SEN-1,thermal,27.606,instrumented
2024-01-01 01:50:49.747920,CAR-00073,ST-12,ST-12-SEN-2,torque,27.605,instrumented
2024-01-01 01:50:53.657645,CAR-00072,ST-13,ST-13-SEN-1,torque,28.327,instrumented
2024-01-01 01:50:53.657645,CAR-00072,ST-13,ST-13-SEN-2,vibration,30.939,instrumented
2024-01-01 01:50:54.819527,CAR-00045,ST-40,ST-40-SEN-1,torque,56.275,instrumented
2024-01-01 01:50:54.819527,CAR-00045,ST-40,ST-40-SEN-2,rpm,55.324,instrumented
2024-01-01 01:50:57.689150,CAR-00069,ST-16,ST-16-SEN-1,torque,29.666,instrumented
2024-01-01 01:50:57.689150,CAR-00069,ST-16,ST-16-SEN-2,vibration,28.849,instrumented
2024-01-01 01:50:58.563800,CAR-00063,ST-21,ST-21-MANUAL-coat_thickness_um,coat_thickness_um,35.0,manual
2024-01-01 01:50:59.367100,CAR-00054,ST-29,ST-29-SEN-1,rpm,44.684,instrumented
2024-01-01 01:50:59.367100,CAR-00054,ST-29,ST-29-SEN-2,cycle_time,44.22,instrumented
2024-01-01 01:51:01.164078,CAR-00046,ST-39,ST-39-SEN-1,cycle_time,54.145,mixed
2024-01-01 01:51:01.164078,CAR-00046,ST-39,ST-39-SEN-2,torque,52.425,mixed
2024-01-01 01:51:01.966371,CAR-00057,ST-26,ST-26-SEN-1,vibration,41.26,instrumented
2024-01-01 01:51:01.966371,CAR-00057,ST-26,ST-26-SEN-2,cycle_time,42.386,instrumented
2024-01-01 01:51:02.858124,CAR-00049,ST-35,ST-35-SEN-1,rpm,50.601,instrumented
2024-01-01 01:51:02.858124,CAR-00049,ST-35,ST-35-SEN-2,cycle_time,50.558,instrumented
2024-01-01 01:51:13.802718,CAR-00050,ST-34,ST-34-SEN-1,torque,47.185,mixed
2024-01-01 01:51:13.802718,CAR-00050,ST-34,ST-34-SEN-2,rpm,46.741,mixed
2024-01-01 01:51:19.119400,CAR-00062,ST-22,ST-22-MANUAL-coat_thickness_um,coat_thickness_um,36.0,manual
2024-01-01 01:51:20.919590,CAR-00061,ST-23,ST-23-MANUAL-coat_thickness_um,coat_thickness_um,37.0,manual
2024-01-01 01:51:21.605245,CAR-00055,ST-28,ST-28-SEN-1,torque,42.577,instrumented
2024-01-01 01:51:21.605245,CAR-00055,ST-28,ST-28-SEN-2,rpm,43.148,instrumented
2024-01-01 01:51:21.890777,CAR-00068,ST-17,ST-17-MANUAL-coat_thickness_um,coat_thickness_um,31.0,manual
2024-01-01 01:51:25.219403,CAR-00051,ST-33,ST-33-SEN-1,cycle_time,47.391,instrumented
2024-01-01 01:51:25.219403,CAR-00051,ST-33,ST-33-SEN-2,torque,46.251,instrumented
2024-01-01 01:51:35.674677,CAR-00047,ST-38,ST-38-SEN-1,rpm,53.052,instrumented
2024-01-01 01:51:35.674677,CAR-00047,ST-38,ST-38-SEN-2,cycle_time,54.903,instrumented
2024-01-01 01:51:38.517135,CAR-00056,ST-27,ST-27-SEN-1,cycle_time,41.106,instrumented
2024-01-01 01:51:38.517135,CAR-00056,ST-27,ST-27-SEN-2,torque,42.049,instrumented
2024-01-01 01:51:38.803992,CAR-00060,ST-24,ST-24-MANUAL-coat_thickness_um,coat_thickness_um,38.0,manual
2024-01-01 01:51:40.840858,CAR-00067,ST-18,ST-18-MANUAL-coat_thickness_um,coat_thickness_um,32.0,manual
2024-01-01 01:51:44.081016,CAR-00052,ST-32,ST-32-SEN-1,rpm,46.654,instrumented
2024-01-01 01:51:44.081016,CAR-00052,ST-32,ST-32-SEN-2,cycle_time,47.814,instrumented
2024-01-01 01:51:48.435130,CAR-00083,ST-03,ST-03-MANUAL-torque_nm,torque_nm,17.0,manual
2024-01-01 01:51:48.769665,CAR-00084,ST-02,ST-02-MANUAL-torque_nm,torque_nm,16.0,manual
2024-01-01 01:51:48.968796,CAR-00044,ST-42,ST-42-SEN-1,cycle_time,55.978,instrumented
2024-01-01 01:51:48.968796,CAR-00044,ST-42,ST-42-SEN-2,torque,58.285,instrumented
2024-01-01 01:51:51.161110,CAR-00082,ST-04,ST-04-MANUAL-torque_nm,torque_nm,18.5,manual
2024-01-01 01:51:51.609344,CAR-00078,ST-08,ST-08-SEN-1,vibration,22.064,instrumented
2024-01-01 01:51:51.609344,CAR-00078,ST-08,ST-08-SEN-2,thermal,22.173,instrumented
2024-01-01 01:51:53.614245,CAR-00048,ST-37,ST-37-SEN-1,torque,53.425,instrumented
2024-01-01 01:51:53.614245,CAR-00048,ST-37,ST-37-SEN-2,rpm,53.71,instrumented
2024-01-01 01:51:54.559419,CAR-00079,ST-07,ST-07-SEN-1,torque,22.009,instrumented
2024-01-01 01:51:54.559419,CAR-00079,ST-07,ST-07-SEN-2,vibration,22.724,instrumented
2024-01-01 01:51:55.000000,CAR-00085,ST-01,ST-01-MANUAL-torque_nm,torque_nm,14.5,manual
2024-01-01 01:51:57.876110,CAR-00059,ST-25,ST-25-SEN-1,thermal,41.046,instrumented
2024-01-01 01:51:57.876110,CAR-00059,ST-25,ST-25-SEN-2,vibration,39.997,instrumented
2024-01-01 01:51:58.187881,CAR-00080,ST-06,ST-06-SEN-1,thermal,22.166,mixed
2024-01-01 01:51:58.187881,CAR-00080,ST-06,ST-06-SEN-2,torque,21.397,mixed
2024-01-01 01:51:58.461419,CAR-00053,ST-31,ST-31-MANUAL-torque_nm,torque_nm,46.0,manual
2024-01-01 01:52:00.585505,CAR-00081,ST-05,ST-05-SEN-1,vibration,20.413,instrumented
2024-01-01 01:52:00.585505,CAR-00081,ST-05,ST-05-SEN-2,thermal,19.667,instrumented
2024-01-01 01:52:01.218617,CAR-00074,ST-12,ST-12-SEN-1,thermal,27.105,instrumented
2024-01-01 01:52:01.218617,CAR-00074,ST-12,ST-12-SEN-2,torque,28.681,instrumented
2024-01-01 01:52:01.299351,CAR-00076,ST-10,ST-10-SEN-1,torque,25.373,instrumented
2024-01-01 01:52:01.299351,CAR-00076,ST-10,ST-10-SEN-2,vibration,24.236,instrumented
2024-01-01 01:52:02.987738,CAR-00046,ST-40,ST-40-SEN-1,torque,55.126,instrumented
2024-01-01 01:52:02.987738,CAR-00046,ST-40,ST-40-SEN-2,rpm,54.558,instrumented
2024-01-01 01:52:03.479304,CAR-00045,ST-41,ST-41-SEN-1,rpm,56.815,instrumented
2024-01-01 01:52:03.479304,CAR-00045,ST-41,ST-41-SEN-2,cycle_time,57.43,instrumented
2024-01-01 01:52:04.369530,CAR-00077,ST-09,ST-09-SEN-1,thermal,24.68,instrumented
2024-01-01 01:52:04.369530,CAR-00077,ST-09,ST-09-SEN-2,torque,24.349,instrumented
2024-01-01 01:52:04.938252,CAR-00065,ST-20,ST-20-MANUAL-coat_thickness_um,coat_thickness_um,35.0,manual
2024-01-01 01:52:05.416861,CAR-00071,ST-15,ST-15-SEN-1,thermal,27.723,instrumented
2024-01-01 01:52:05.416861,CAR-00071,ST-15,ST-15-SEN-2,torque,31.682,instrumented
2024-01-01 01:52:05.809775,CAR-00075,ST-11,ST-11-SEN-1,vibration,25.702,instrumented
2024-01-01 01:52:05.809775,CAR-00075,ST-11,ST-11-SEN-2,thermal,25.045,instrumented
2024-01-01 01:52:08.407263,CAR-00054,ST-30,ST-30-SEN-1,cycle_time,42.388,instrumented
2024-01-01 01:52:08.407263,CAR-00054,ST-30,ST-30-SEN-2,torque,45.332,instrumented
2024-01-01 01:52:10.606954,CAR-00070,ST-16,ST-16-SEN-1,torque,28.907,instrumented
2024-01-01 01:52:10.606954,CAR-00070,ST-16,ST-16-SEN-2,vibration,32.636,instrumented
2024-01-01 01:52:10.615642,CAR-00072,ST-14,ST-14-SEN-1,vibration,27.841,instrumented
2024-01-01 01:52:10.615642,CAR-00072,ST-14,ST-14-SEN-2,thermal,29.604,instrumented
2024-01-01 01:52:11.780118,CAR-00073,ST-13,ST-13-SEN-1,torque,27.282,instrumented
